mnemonic,arg_position,arg_name,arg_type
CMD_CDH_MEM_PATCH_082,1,data,bytes
CMD_THERMAL_HTR_ON_082,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_082,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_082,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_082,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_082,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_082,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_083,0,channel,uint8
CMD_EPS_PWR_ON_083,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_083,0,channel,uint8
CMD_EPS_BATT_TRICKLE_083,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_083,0,array_id,uint8
CMD_EPS_SOLAR_STOW_083,0,array_id,uint8
CMD_ADCS_MODE_SET_083,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_083,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_083,1,rpm,int16
CMD_ADCS_RW_STOP_083,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_083,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_083,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_083,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_083,0,quat_x,float32
CMD_ADCS_ATT_SLEW_083,1,quat_y,float32
CMD_ADCS_ATT_SLEW_083,2,quat_z,float32
CMD_ADCS_ATT_SLEW_083,3,quat_w,float32
CMD_COMM_TX_ENABLE_083,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_083,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_083,0,dbm,int8
CMD_COMM_DUMP_START_083,0,vc_id,uint8
CMD_COMM_DUMP_STOP_083,0,vc_id,uint8
CMD_CDH_TIME_SYNC_083,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_083,0,path,string
CMD_CDH_MEM_DUMP_083,0,addr,uint32
CMD_CDH_MEM_DUMP_083,1,len,uint16
CMD_CDH_MEM_PATCH_083,0,addr,uint32
CMD_CDH_MEM_PATCH_083,1,data,bytes
CMD_THERMAL_HTR_ON_083,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_083,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_083,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_083,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_083,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_083,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_084,0,channel,uint8
CMD_EPS_PWR_ON_084,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_084,0,channel,uint8
CMD_EPS_BATT_TRICKLE_084,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_084,0,array_id,uint8
CMD_EPS_SOLAR_STOW_084,0,array_id,uint8
CMD_ADCS_MODE_SET_084,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_084,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_084,1,rpm,int16
CMD_ADCS_RW_STOP_084,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_084,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_084,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_084,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_084,0,quat_x,float32
CMD_ADCS_ATT_SLEW_084,1,quat_y,float32
CMD_ADCS_ATT_SLEW_084,2,quat_z,float32
CMD_ADCS_ATT_SLEW_084,3,quat_w,float32
CMD_COMM_TX_ENABLE_084,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_084,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_084,0,dbm,int8
CMD_COMM_DUMP_START_084,0,vc_id,uint8
CMD_COMM_DUMP_STOP_084,0,vc_id,uint8
CMD_CDH_TIME_SYNC_084,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_084,0,path,string
CMD_CDH_MEM_DUMP_084,0,addr,uint32
CMD_CDH_MEM_DUMP_084,1,len,uint16
CMD_CDH_MEM_PATCH_084,0,addr,uint32
CMD_CDH_MEM_PATCH_084,1,data,bytes
CMD_THERMAL_HTR_ON_084,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_084,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_084,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_084,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_084,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_084,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_085,0,channel,uint8
CMD_EPS_PWR_ON_085,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_085,0,channel,uint8
CMD_EPS_BATT_TRICKLE_085,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_085,0,array_id,uint8
CMD_EPS_SOLAR_STOW_085,0,array_id,uint8
CMD_ADCS_MODE_SET_085,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_085,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_085,1,rpm,int16
CMD_ADCS_RW_STOP_085,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_085,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_085,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_085,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_085,0,quat_x,float32
CMD_ADCS_ATT_SLEW_085,1,quat_y,float32
CMD_ADCS_ATT_SLEW_085,2,quat_z,float32
CMD_ADCS_ATT_SLEW_085,3,quat_w,float32
CMD_COMM_TX_ENABLE_085,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_085,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_085,0,dbm,int8
CMD_COMM_DUMP_START_085,0,vc_id,uint8
CMD_COMM_DUMP_STOP_085,0,vc_id,uint8
CMD_CDH_TIME_SYNC_085,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_085,0,path,string
CMD_CDH_MEM_DUMP_085,0,addr,uint32
CMD_CDH_MEM_DUMP_085,1,len,uint16
CMD_CDH_MEM_PATCH_085,0,addr,uint32
CMD_CDH_MEM_PATCH_085,1,data,bytes
CMD_THERMAL_HTR_ON_085,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_085,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_085,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_085,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_085,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_085,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_086,0,channel,uint8
CMD_EPS_PWR_ON_086,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_086,0,channel,uint8
CMD_EPS_BATT_TRICKLE_086,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_086,0,array_id,uint8
CMD_EPS_SOLAR_STOW_086,0,array_id,uint8
CMD_ADCS_MODE_SET_086,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_086,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_086,1,rpm,int16
CMD_ADCS_RW_STOP_086,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_086,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_086,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_086,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_086,0,quat_x,float32
CMD_ADCS_ATT_SLEW_086,1,quat_y,float32
CMD_ADCS_ATT_SLEW_086,2,quat_z,float32
CMD_ADCS_ATT_SLEW_086,3,quat_w,float32
CMD_COMM_TX_ENABLE_086,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_086,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_086,0,dbm,int8
CMD_COMM_DUMP_START_086,0,vc_id,uint8
CMD_COMM_DUMP_STOP_086,0,vc_id,uint8
CMD_CDH_TIME_SYNC_086,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_086,0,path,string
CMD_CDH_MEM_DUMP_086,0,addr,uint32
CMD_CDH_MEM_DUMP_086,1,len,uint16
CMD_CDH_MEM_PATCH_086,0,addr,uint32
CMD_CDH_MEM_PATCH_086,1,data,bytes
CMD_THERMAL_HTR_ON_086,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_086,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_086,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_086,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_086,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_086,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_087,0,channel,uint8
CMD_EPS_PWR_ON_087,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_087,0,channel,uint8
CMD_EPS_BATT_TRICKLE_087,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_087,0,array_id,uint8
CMD_EPS_SOLAR_STOW_087,0,array_id,uint8
CMD_ADCS_MODE_SET_087,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_087,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_087,1,rpm,int16
CMD_ADCS_RW_STOP_087,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_087,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_087,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_087,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_087,0,quat_x,float32
CMD_ADCS_ATT_SLEW_087,1,quat_y,float32
CMD_ADCS_ATT_SLEW_087,2,quat_z,float32
CMD_ADCS_ATT_SLEW_087,3,quat_w,float32
CMD_COMM_TX_ENABLE_087,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_087,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_087,0,dbm,int8
CMD_COMM_DUMP_START_087,0,vc_id,uint8
CMD_COMM_DUMP_STOP_087,0,vc_id,uint8
CMD_CDH_TIME_SYNC_087,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_087,0,path,string
CMD_CDH_MEM_DUMP_087,0,addr,uint32
CMD_CDH_MEM_DUMP_087,1,len,uint16
CMD_CDH_MEM_PATCH_087,0,addr,uint32
CMD_CDH_MEM_PATCH_087,1,data,bytes
CMD_THERMAL_HTR_ON_087,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_087,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_087,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_087,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_087,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_087,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_088,0,channel,uint8
CMD_EPS_PWR_ON_088,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_088,0,channel,uint8
CMD_EPS_BATT_TRICKLE_088,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_088,0,array_id,uint8
CMD_EPS_SOLAR_STOW_088,0,array_id,uint8
CMD_ADCS_MODE_SET_088,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_088,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_088,1,rpm,int16
CMD_ADCS_RW_STOP_088,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_088,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_088,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_088,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_088,0,quat_x,float32
CMD_ADCS_ATT_SLEW_088,1,quat_y,float32
CMD_ADCS_ATT_SLEW_088,2,quat_z,float32
CMD_ADCS_ATT_SLEW_088,3,quat_w,float32
CMD_COMM_TX_ENABLE_088,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_088,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_088,0,dbm,int8
CMD_COMM_DUMP_START_088,0,vc_id,uint8
CMD_COMM_DUMP_STOP_088,0,vc_id,uint8
CMD_CDH_TIME_SYNC_088,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_088,0,path,string
CMD_CDH_MEM_DUMP_088,0,addr,uint32
CMD_CDH_MEM_DUMP_088,1,len,uint16
CMD_CDH_MEM_PATCH_088,0,addr,uint32
CMD_CDH_MEM_PATCH_088,1,data,bytes
CMD_THERMAL_HTR_ON_088,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_088,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_088,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_088,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_088,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_088,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_089,0,channel,uint8
CMD_EPS_PWR_ON_089,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_089,0,channel,uint8
CMD_EPS_BATT_TRICKLE_089,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_089,0,array_id,uint8
CMD_EPS_SOLAR_STOW_089,0,array_id,uint8
CMD_ADCS_MODE_SET_089,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_089,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_089,1,rpm,int16
CMD_ADCS_RW_STOP_089,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_089,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_089,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_089,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_089,0,quat_x,float32
CMD_ADCS_ATT_SLEW_089,1,quat_y,float32
CMD_ADCS_ATT_SLEW_089,2,quat_z,float32
CMD_ADCS_ATT_SLEW_089,3,quat_w,float32
CMD_COMM_TX_ENABLE_089,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_089,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_089,0,dbm,int8
CMD_COMM_DUMP_START_089,0,vc_id,uint8
CMD_COMM_DUMP_STOP_089,0,vc_id,uint8
CMD_CDH_TIME_SYNC_089,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_089,0,path,string
CMD_CDH_MEM_DUMP_089,0,addr,uint32
CMD_CDH_MEM_DUMP_089,1,len,uint16
CMD_CDH_MEM_PATCH_089,0,addr,uint32
CMD_CDH_MEM_PATCH_089,1,data,bytes
CMD_THERMAL_HTR_ON_089,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_089,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_089,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_089,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_089,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_089,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_090,0,channel,uint8
CMD_EPS_PWR_ON_090,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_090,0,channel,uint8
CMD_EPS_BATT_TRICKLE_090,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_090,0,array_id,uint8
CMD_EPS_SOLAR_STOW_090,0,array_id,uint8
CMD_ADCS_MODE_SET_090,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_090,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_090,1,rpm,int16
CMD_ADCS_RW_STOP_090,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_090,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_090,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_090,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_090,0,quat_x,float32
CMD_ADCS_ATT_SLEW_090,1,quat_y,float32
CMD_ADCS_ATT_SLEW_090,2,quat_z,float32
CMD_ADCS_ATT_SLEW_090,3,quat_w,float32
CMD_COMM_TX_ENABLE_090,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_090,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_090,0,dbm,int8
CMD_COMM_DUMP_START_090,0,vc_id,uint8
CMD_COMM_DUMP_STOP_090,0,vc_id,uint8
CMD_CDH_TIME_SYNC_090,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_090,0,path,string
CMD_CDH_MEM_DUMP_090,0,addr,uint32
CMD_CDH_MEM_DUMP_090,1,len,uint16
CMD_CDH_MEM_PATCH_090,0,addr,uint32
CMD_CDH_MEM_PATCH_090,1,data,bytes
CMD_THERMAL_HTR_ON_090,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_090,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_090,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_090,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_090,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_090,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_091,0,channel,uint8
CMD_EPS_PWR_ON_091,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_091,0,channel,uint8
CMD_EPS_BATT_TRICKLE_091,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_091,0,array_id,uint8
CMD_EPS_SOLAR_STOW_091,0,array_id,uint8
CMD_ADCS_MODE_SET_091,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_091,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_091,1,rpm,int16
CMD_ADCS_RW_STOP_091,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_091,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_091,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_091,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_091,0,quat_x,float32
CMD_ADCS_ATT_SLEW_091,1,quat_y,float32
CMD_ADCS_ATT_SLEW_091,2,quat_z,float32
CMD_ADCS_ATT_SLEW_091,3,quat_w,float32
CMD_COMM_TX_ENABLE_091,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_091,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_091,0,dbm,int8
CMD_COMM_DUMP_START_091,0,vc_id,uint8
CMD_COMM_DUMP_STOP_091,0,vc_id,uint8
CMD_CDH_TIME_SYNC_091,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_091,0,path,string
CMD_CDH_MEM_DUMP_091,0,addr,uint32
CMD_CDH_MEM_DUMP_091,1,len,uint16
CMD_CDH_MEM_PATCH_091,0,addr,uint32
CMD_CDH_MEM_PATCH_091,1,data,bytes
CMD_THERMAL_HTR_ON_091,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_091,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_091,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_091,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_091,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_091,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_092,0,channel,uint8
CMD_EPS_PWR_ON_092,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_092,0,channel,uint8
CMD_EPS_BATT_TRICKLE_092,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_092,0,array_id,uint8
CMD_EPS_SOLAR_STOW_092,0,array_id,uint8
CMD_ADCS_MODE_SET_092,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_092,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_092,1,rpm,int16
CMD_ADCS_RW_STOP_092,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_092,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_092,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_092,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_092,0,quat_x,float32
CMD_ADCS_ATT_SLEW_092,1,quat_y,float32
CMD_ADCS_ATT_SLEW_092,2,quat_z,float32
CMD_ADCS_ATT_SLEW_092,3,quat_w,float32
CMD_COMM_TX_ENABLE_092,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_092,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_092,0,dbm,int8
CMD_COMM_DUMP_START_092,0,vc_id,uint8
CMD_COMM_DUMP_STOP_092,0,vc_id,uint8
CMD_CDH_TIME_SYNC_092,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_092,0,path,string
CMD_CDH_MEM_DUMP_092,0,addr,uint32
CMD_CDH_MEM_DUMP_092,1,len,uint16
CMD_CDH_MEM_PATCH_092,0,addr,uint32
CMD_CDH_MEM_PATCH_092,1,data,bytes
CMD_THERMAL_HTR_ON_092,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_092,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_092,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_092,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_092,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_092,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_093,0,channel,uint8
CMD_EPS_PWR_ON_093,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_093,0,channel,uint8
CMD_EPS_BATT_TRICKLE_093,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_093,0,array_id,uint8
CMD_EPS_SOLAR_STOW_093,0,array_id,uint8
CMD_ADCS_MODE_SET_093,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_093,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_093,1,rpm,int16
CMD_ADCS_RW_STOP_093,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_093,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_093,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_093,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_093,0,quat_x,float32
CMD_ADCS_ATT_SLEW_093,1,quat_y,float32
CMD_ADCS_ATT_SLEW_093,2,quat_z,float32
CMD_ADCS_ATT_SLEW_093,3,quat_w,float32
CMD_COMM_TX_ENABLE_093,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_093,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_093,0,dbm,int8
CMD_COMM_DUMP_START_093,0,vc_id,uint8
CMD_COMM_DUMP_STOP_093,0,vc_id,uint8
CMD_CDH_TIME_SYNC_093,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_093,0,path,string
CMD_CDH_MEM_DUMP_093,0,addr,uint32
CMD_CDH_MEM_DUMP_093,1,len,uint16
CMD_CDH_MEM_PATCH_093,0,addr,uint32
CMD_CDH_MEM_PATCH_093,1,data,bytes
CMD_THERMAL_HTR_ON_093,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_093,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_093,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_093,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_093,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_093,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_094,0,channel,uint8
CMD_EPS_PWR_ON_094,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_094,0,channel,uint8
CMD_EPS_BATT_TRICKLE_094,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_094,0,array_id,uint8
CMD_EPS_SOLAR_STOW_094,0,array_id,uint8
CMD_ADCS_MODE_SET_094,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_094,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_094,1,rpm,int16
CMD_ADCS_RW_STOP_094,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_094,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_094,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_094,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_094,0,quat_x,float32
CMD_ADCS_ATT_SLEW_094,1,quat_y,float32
CMD_ADCS_ATT_SLEW_094,2,quat_z,float32
CMD_ADCS_ATT_SLEW_094,3,quat_w,float32
CMD_COMM_TX_ENABLE_094,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_094,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_094,0,dbm,int8
CMD_COMM_DUMP_START_094,0,vc_id,uint8
CMD_COMM_DUMP_STOP_094,0,vc_id,uint8
CMD_CDH_TIME_SYNC_094,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_094,0,path,string
CMD_CDH_MEM_DUMP_094,0,addr,uint32
CMD_CDH_MEM_DUMP_094,1,len,uint16
CMD_CDH_MEM_PATCH_094,0,addr,uint32
CMD_CDH_MEM_PATCH_094,1,data,bytes
CMD_THERMAL_HTR_ON_094,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_094,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_094,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_094,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_094,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_094,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_095,0,channel,uint8
CMD_EPS_PWR_ON_095,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_095,0,channel,uint8
CMD_EPS_BATT_TRICKLE_095,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_095,0,array_id,uint8
CMD_EPS_SOLAR_STOW_095,0,array_id,uint8
CMD_ADCS_MODE_SET_095,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_095,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_095,1,rpm,int16
CMD_ADCS_RW_STOP_095,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_095,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_095,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_095,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_095,0,quat_x,float32
CMD_ADCS_ATT_SLEW_095,1,quat_y,float32
CMD_ADCS_ATT_SLEW_095,2,quat_z,float32
CMD_ADCS_ATT_SLEW_095,3,quat_w,float32
CMD_COMM_TX_ENABLE_095,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_095,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_095,0,dbm,int8
CMD_COMM_DUMP_START_095,0,vc_id,uint8
CMD_COMM_DUMP_STOP_095,0,vc_id,uint8
CMD_CDH_TIME_SYNC_095,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_095,0,path,string
CMD_CDH_MEM_DUMP_095,0,addr,uint32
CMD_CDH_MEM_DUMP_095,1,len,uint16
CMD_CDH_MEM_PATCH_095,0,addr,uint32
CMD_CDH_MEM_PATCH_095,1,data,bytes
CMD_THERMAL_HTR_ON_095,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_095,0,heater_id,uint8
