alert_id,type,severity,watched_telemetry,condition,description,fdir_id,page,fsw_min_version,owner,created,updated,ack_required,auto_clear,notes
ALT_COMM_AUX_0618,threshold,WARNING,TLM_COMM_AUX_10,value > 1000,COMM auxiliary 10 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0619,threshold,WARNING,TLM_CDH_AUX_11,value > 1000,CDH auxiliary 11 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0620,threshold,WARNING,TLM_THERMAL_AUX_12,value > 1000,THERMAL auxiliary 12 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0621,threshold,WARNING,TLM_PAYLOAD_AUX_13,value > 1000,PAYLOAD auxiliary 13 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0622,threshold,WARNING,TLM_PROP_AUX_14,value > 1000,PROP auxiliary 14 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0623,threshold,WARNING,TLM_EPS_AUX_15,value > 1000,EPS auxiliary 15 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0624,threshold,WARNING,TLM_ADCS_AUX_00,value > 1000,ADCS auxiliary 0 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0625,threshold,WARNING,TLM_COMM_AUX_01,value > 1000,COMM auxiliary 1 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0626,threshold,WARNING,TLM_CDH_AUX_02,value > 1000,CDH auxiliary 2 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0627,threshold,WARNING,TLM_THERMAL_AUX_03,value > 1000,THERMAL auxiliary 3 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0628,threshold,WARNING,TLM_PAYLOAD_AUX_04,value > 1000,PAYLOAD auxiliary 4 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0629,threshold,WARNING,TLM_PROP_AUX_05,value > 1000,PROP auxiliary 5 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0630,threshold,WARNING,TLM_EPS_AUX_06,value > 1000,EPS auxiliary 6 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0631,threshold,WARNING,TLM_ADCS_AUX_07,value > 1000,ADCS auxiliary 7 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0632,threshold,WARNING,TLM_COMM_AUX_08,value > 1000,COMM auxiliary 8 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0633,threshold,WARNING,TLM_CDH_AUX_09,value > 1000,CDH auxiliary 9 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0634,threshold,WARNING,TLM_THERMAL_AUX_10,value > 1000,THERMAL auxiliary 10 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0635,threshold,WARNING,TLM_PAYLOAD_AUX_11,value > 1000,PAYLOAD auxiliary 11 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0636,threshold,WARNING,TLM_PROP_AUX_12,value > 1000,PROP auxiliary 12 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0637,threshold,WARNING,TLM_EPS_AUX_13,value > 1000,EPS auxiliary 13 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0638,threshold,WARNING,TLM_ADCS_AUX_14,value > 1000,ADCS auxiliary 14 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0639,threshold,WARNING,TLM_COMM_AUX_15,value > 1000,COMM auxiliary 15 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0640,threshold,WARNING,TLM_CDH_AUX_00,value > 1000,CDH auxiliary 0 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0641,threshold,WARNING,TLM_THERMAL_AUX_01,value > 1000,THERMAL auxiliary 1 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0642,threshold,WARNING,TLM_PAYLOAD_AUX_02,value > 1000,PAYLOAD auxiliary 2 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0643,threshold,WARNING,TLM_PROP_AUX_03,value > 1000,PROP auxiliary 3 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0644,threshold,WARNING,TLM_EPS_AUX_04,value > 1000,EPS auxiliary 4 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0645,threshold,WARNING,TLM_ADCS_AUX_05,value > 1000,ADCS auxiliary 5 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0646,threshold,WARNING,TLM_COMM_AUX_06,value > 1000,COMM auxiliary 6 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0647,threshold,WARNING,TLM_CDH_AUX_07,value > 1000,CDH auxiliary 7 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0648,threshold,WARNING,TLM_THERMAL_AUX_08,value > 1000,THERMAL auxiliary 8 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0649,threshold,WARNING,TLM_PAYLOAD_AUX_09,value > 1000,PAYLOAD auxiliary 9 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0650,threshold,WARNING,TLM_PROP_AUX_10,value > 1000,PROP auxiliary 10 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0651,threshold,WARNING,TLM_EPS_AUX_11,value > 1000,EPS auxiliary 11 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0652,threshold,WARNING,TLM_ADCS_AUX_12,value > 1000,ADCS auxiliary 12 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0653,threshold,WARNING,TLM_COMM_AUX_13,value > 1000,COMM auxiliary 13 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0654,threshold,WARNING,TLM_CDH_AUX_14,value > 1000,CDH auxiliary 14 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0655,threshold,WARNING,TLM_THERMAL_AUX_15,value > 1000,THERMAL auxiliary 15 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0656,threshold,WARNING,TLM_PAYLOAD_AUX_00,value > 1000,PAYLOAD auxiliary 0 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0657,threshold,WARNING,TLM_PROP_AUX_01,value > 1000,PROP auxiliary 1 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0658,threshold,WARNING,TLM_EPS_AUX_02,value > 1000,EPS auxiliary 2 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0659,threshold,WARNING,TLM_ADCS_AUX_03,value > 1000,ADCS auxiliary 3 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0660,threshold,WARNING,TLM_COMM_AUX_04,value > 1000,COMM auxiliary 4 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0661,threshold,WARNING,TLM_CDH_AUX_05,value > 1000,CDH auxiliary 5 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0662,threshold,WARNING,TLM_THERMAL_AUX_06,value > 1000,THERMAL auxiliary 6 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0663,threshold,WARNING,TLM_PAYLOAD_AUX_07,value > 1000,PAYLOAD auxiliary 7 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0664,threshold,WARNING,TLM_PROP_AUX_08,value > 1000,PROP auxiliary 8 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0665,threshold,WARNING,TLM_EPS_AUX_09,value > 1000,EPS auxiliary 9 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0666,threshold,WARNING,TLM_ADCS_AUX_10,value > 1000,ADCS auxiliary 10 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0667,threshold,WARNING,TLM_COMM_AUX_11,value > 1000,COMM auxiliary 11 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0668,threshold,WARNING,TLM_CDH_AUX_12,value > 1000,CDH auxiliary 12 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0669,threshold,WARNING,TLM_THERMAL_AUX_13,value > 1000,THERMAL auxiliary 13 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0670,threshold,WARNING,TLM_PAYLOAD_AUX_14,value > 1000,PAYLOAD auxiliary 14 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0671,threshold,WARNING,TLM_PROP_AUX_15,value > 1000,PROP auxiliary 15 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0672,threshold,WARNING,TLM_EPS_AUX_00,value > 1000,EPS auxiliary 0 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0673,threshold,WARNING,TLM_ADCS_AUX_01,value > 1000,ADCS auxiliary 1 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0674,threshold,WARNING,TLM_COMM_AUX_02,value > 1000,COMM auxiliary 2 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0675,threshold,WARNING,TLM_CDH_AUX_03,value > 1000,CDH auxiliary 3 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0676,threshold,WARNING,TLM_THERMAL_AUX_04,value > 1000,THERMAL auxiliary 4 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0677,threshold,WARNING,TLM_PAYLOAD_AUX_05,value > 1000,PAYLOAD auxiliary 5 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0678,threshold,WARNING,TLM_PROP_AUX_06,value > 1000,PROP auxiliary 6 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0679,threshold,WARNING,TLM_EPS_AUX_07,value > 1000,EPS auxiliary 7 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0680,threshold,WARNING,TLM_ADCS_AUX_08,value > 1000,ADCS auxiliary 8 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0681,threshold,WARNING,TLM_COMM_AUX_09,value > 1000,COMM auxiliary 9 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0682,threshold,WARNING,TLM_CDH_AUX_10,value > 1000,CDH auxiliary 10 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0683,threshold,WARNING,TLM_THERMAL_AUX_11,value > 1000,THERMAL auxiliary 11 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0684,threshold,WARNING,TLM_PAYLOAD_AUX_12,value > 1000,PAYLOAD auxiliary 12 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0685,threshold,WARNING,TLM_PROP_AUX_13,value > 1000,PROP auxiliary 13 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0686,threshold,WARNING,TLM_EPS_AUX_14,value > 1000,EPS auxiliary 14 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0687,threshold,WARNING,TLM_ADCS_AUX_15,value > 1000,ADCS auxiliary 15 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0688,threshold,WARNING,TLM_COMM_AUX_00,value > 1000,COMM auxiliary 0 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0689,threshold,WARNING,TLM_CDH_AUX_01,value > 1000,CDH auxiliary 1 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0690,threshold,WARNING,TLM_THERMAL_AUX_02,value > 1000,THERMAL auxiliary 2 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0691,threshold,WARNING,TLM_PAYLOAD_AUX_03,value > 1000,PAYLOAD auxiliary 3 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0692,threshold,WARNING,TLM_PROP_AUX_04,value > 1000,PROP auxiliary 4 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0693,threshold,WARNING,TLM_EPS_AUX_05,value > 1000,EPS auxiliary 5 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0694,threshold,WARNING,TLM_ADCS_AUX_06,value > 1000,ADCS auxiliary 6 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0695,threshold,WARNING,TLM_COMM_AUX_07,value > 1000,COMM auxiliary 7 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0696,threshold,WARNING,TLM_CDH_AUX_08,value > 1000,CDH auxiliary 8 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0697,threshold,WARNING,TLM_THERMAL_AUX_09,value > 1000,THERMAL auxiliary 9 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0698,threshold,WARNING,TLM_PAYLOAD_AUX_10,value > 1000,PAYLOAD auxiliary 10 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0699,threshold,WARNING,TLM_PROP_AUX_11,value > 1000,PROP auxiliary 11 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0700,threshold,WARNING,TLM_EPS_AUX_12,value > 1000,EPS auxiliary 12 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0701,threshold,WARNING,TLM_ADCS_AUX_13,value > 1000,ADCS auxiliary 13 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0702,threshold,WARNING,TLM_COMM_AUX_14,value > 1000,COMM auxiliary 14 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0703,threshold,WARNING,TLM_CDH_AUX_15,value > 1000,CDH auxiliary 15 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0704,threshold,WARNING,TLM_THERMAL_AUX_00,value > 1000,THERMAL auxiliary 0 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0705,threshold,WARNING,TLM_PAYLOAD_AUX_01,value > 1000,PAYLOAD auxiliary 1 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0706,threshold,WARNING,TLM_PROP_AUX_02,value > 1000,PROP auxiliary 2 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0707,threshold,WARNING,TLM_EPS_AUX_03,value > 1000,EPS auxiliary 3 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0708,threshold,WARNING,TLM_ADCS_AUX_04,value > 1000,ADCS auxiliary 4 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0709,threshold,WARNING,TLM_COMM_AUX_05,value > 1000,COMM auxiliary 5 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0710,threshold,WARNING,TLM_CDH_AUX_06,value > 1000,CDH auxiliary 6 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0711,threshold,WARNING,TLM_THERMAL_AUX_07,value > 1000,THERMAL auxiliary 7 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0712,threshold,WARNING,TLM_PAYLOAD_AUX_08,value > 1000,PAYLOAD auxiliary 8 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0713,threshold,WARNING,TLM_PROP_AUX_09,value > 1000,PROP auxiliary 9 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0714,threshold,WARNING,TLM_EPS_AUX_10,value > 1000,EPS auxiliary 10 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0715,threshold,WARNING,TLM_ADCS_AUX_11,value > 1000,ADCS auxiliary 11 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0716,threshold,WARNING,TLM_COMM_AUX_12,value > 1000,COMM auxiliary 12 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0717,threshold,WARNING,TLM_CDH_AUX_13,value > 1000,CDH auxiliary 13 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0718,threshold,WARNING,TLM_THERMAL_AUX_14,value > 1000,THERMAL auxiliary 14 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0719,threshold,WARNING,TLM_PAYLOAD_AUX_15,value > 1000,PAYLOAD auxiliary 15 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0720,threshold,WARNING,TLM_PROP_AUX_00,value > 1000,PROP auxiliary 0 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0721,threshold,WARNING,TLM_EPS_AUX_01,value > 1000,EPS auxiliary 1 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0722,threshold,WARNING,TLM_ADCS_AUX_02,value > 1000,ADCS auxiliary 2 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0723,threshold,WARNING,TLM_COMM_AUX_03,value > 1000,COMM auxiliary 3 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0724,threshold,WARNING,TLM_CDH_AUX_04,value > 1000,CDH auxiliary 4 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0725,threshold,WARNING,TLM_THERMAL_AUX_05,value > 1000,THERMAL auxiliary 5 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0726,threshold,WARNING,TLM_PAYLOAD_AUX_06,value > 1000,PAYLOAD auxiliary 6 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0727,threshold,WARNING,TLM_PROP_AUX_07,value > 1000,PROP auxiliary 7 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0728,threshold,WARNING,TLM_EPS_AUX_08,value > 1000,EPS auxiliary 8 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0729,threshold,WARNING,TLM_ADCS_AUX_09,value > 1000,ADCS auxiliary 9 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0730,threshold,WARNING,TLM_COMM_AUX_10,value > 1000,COMM auxiliary 10 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0731,threshold,WARNING,TLM_CDH_AUX_11,value > 1000,CDH auxiliary 11 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0732,threshold,WARNING,TLM_THERMAL_AUX_12,value > 1000,THERMAL auxiliary 12 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0733,threshold,WARNING,TLM_PAYLOAD_AUX_13,value > 1000,PAYLOAD auxiliary 13 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
